Image Name,PNG Size,CRDR Beta 0.0,CRDR Beta 0.64,CRDR Beta 1.28,CRDR Beta 2.56,CRDR Beta 3.84,CRDR Beta 5.12,HiFiC-Med,Hyperprior,JPEG Quality 70,JPEG Quality 50,MRIC Beta 0.0,MRIC Beta 2.56
0166.png,4407362.0,4094791.0,4308775.0,4349994.0,4467133.0,4582565.0,4722179.0,4268277.0,3853949.0,3781459.0,3483292.0,5089198.0,5570514.0
0167.png,2598403.0,1959191.0,2332036.0,2385990.0,2543404.0,2688682.0,2847715.0,2496123.0,1773355.0,1346216.0,1140915.0,3159917.0,3399547.0
0168.png,3263135.0,2207766.0,2749945.0,2814451.0,2993541.0,3173997.0,3342865.0,3021002.0,2129686.0,1842017.0,1639829.0,3341308.0,3649758.0
0169.png,4378139.0,3502569.0,3841762.0,3910730.0,4104404.0,4305234.0,4508133.0,4092429.0,3271857.0,3707416.0,3430378.0,4384171.0,4983724.0
0170.png,3717758.0,3154575.0,3361213.0,3398805.0,3512978.0,3647453.0,3827138.0,3688007.0,3128867.0,3136733.0,2973257.0,4343241.0,4527163.0
0171.png,4893019.0,3907722.0,4435353.0,4521974.0,4752888.0,4997519.0,5214710.0,4646529.0,3543739.0,3991664.0,3608948.0,4359185.0,5167501.0
0172.png,3739630.0,2997145.0,3251006.0,3307219.0,3461326.0,3613724.0,3778459.0,3418238.0,2804700.0,3101517.0,2800317.0,3472011.0,3898894.0
0173.png,5076161.0,3864122.0,4268433.0,4343838.0,4561188.0,4816256.0,5066775.0,4551589.0,3581298.0,4068391.0,3628164.0,4699316.0,5615558.0
0174.png,4901331.0,4138589.0,4345284.0,4399494.0,4550816.0,4710418.0,4859761.0,4377639.0,3700022.0,4224906.0,3705351.0,4707410.0,5712997.0
0175.png,3906285.0,3283432.0,3521747.0,3571133.0,3715990.0,3877913.0,4028821.0,3545748.0,2973550.0,3347396.0,2962614.0,3771600.0,4534750.0
0176.png,3960151.0,3657731.0,3713815.0,3733417.0,3786395.0,3845566.0,3903849.0,4234729.0,3435570.0,3714739.0,3502127.0,4487479.0,4738299.0
0177.png,3235309.0,1996776.0,2608880.0,2674985.0,2850035.0,3015665.0,3176807.0,2916840.0,1851534.0,1450330.0,1199350.0,3567076.0,3886546.0
0178.png,4896937.0,3830753.0,4212105.0,4287821.0,4510815.0,4765748.0,5001439.0,4427739.0,3443860.0,3771407.0,3273681.0,4528488.0,5591565.0
0179.png,3906823.0,3432385.0,3798777.0,3867104.0,4065436.0,4227937.0,4370902.0,3914676.0,3069128.0,2933343.0,2581883.0,4131821.0,4974220.0
0180.png,3571203.0,2926482.0,3566649.0,3649054.0,3866913.0,4087017.0,4283067.0,3738742.0,2561549.0,2549299.0,2003943.0,4031851.0,4716667.0
0181.png,5526155.0,4606853.0,4971815.0,5052256.0,5274736.0,5495621.0,5700270.0,5068029.0,4082555.0,4405063.0,3859148.0,4604414.0,5564199.0
0182.png,4966931.0,4612333.0,4759364.0,4798736.0,4893718.0,4987529.0,5080600.0,4745463.0,4382684.0,4561952.0,4180016.0,4684925.0,5231162.0
0183.png,4910489.0,4169589.0,4410087.0,4464489.0,4623304.0,4807251.0,4980399.0,4521874.0,3802313.0,4650326.0,4378209.0,4590208.0,5525045.0
0184.png,4286506.0,3161642.0,3576799.0,3645753.0,3854238.0,4082149.0,4313068.0,3865308.0,3042753.0,3140591.0,2804993.0,4354968.0,4925640.0
0185.png,2591982.0,1761351.0,2384142.0,2441360.0,2588164.0,2731679.0,2868594.0,2586033.0,1563228.0,1489964.0,1027826.0,2729665.0,3079682.0
0186.png,4303019.0,4095212.0,4387938.0,4413605.0,4496163.0,4595604.0,4708746.0,4509613.0,4075016.0,3637972.0,3549235.0,5297722.0,5449010.0
0187.png,4169111.0,3400350.0,3674878.0,3736147.0,3914291.0,4093741.0,4280724.0,3901595.0,3184892.0,3697453.0,3410444.0,4223857.0,4830295.0
0188.png,3950698.0,3586912.0,3877194.0,3923404.0,4060504.0,4201677.0,4358491.0,4283964.0,3496213.0,3502435.0,3300928.0,5107283.0,5328567.0
0189.png,5334482.0,4737611.0,5139378.0,5193815.0,5327667.0,5452257.0,5572635.0,5128794.0,4485418.0,4697696.0,4343280.0,5934620.0,6357486.0
0190.png,3830123.0,2872888.0,3308140.0,3383345.0,3585198.0,3755739.0,3918958.0,3879684.0,2792173.0,3018277.0,2681197.0,4199503.0,4473374.0
0191.png,3658130.0,3035486.0,3291534.0,3345490.0,3505502.0,3686654.0,3876299.0,3528091.0,2921841.0,3148993.0,2895639.0,3763268.0,4179224.0
0192.png,5751389.0,5291028.0,5462968.0,5506048.0,5633946.0,5787441.0,5943740.0,5453949.0,5068640.0,5215231.0,4831725.0,5713586.0,6270043.0
0193.png,1767363.0,2291915.0,2700720.0,2762247.0,2920478.0,3048241.0,3180456.0,2865773.0,2063228.0,1926500.0,1614278.0,3598364.0,3981765.0
0194.png,2373792.0,1747169.0,2311076.0,2364633.0,2504337.0,2639324.0,2784714.0,2554112.0,1650104.0,1056550.0,868319.0,3190089.0,3390047.0
0195.png,4007876.0,2743405.0,3530551.0,3643289.0,3919851.0,4164435.0,4359126.0,3884153.0,2484016.0,2687242.0,2199749.0,3897682.0,4694202.0
0196.png,4250129.0,2904109.0,3530749.0,3614817.0,3818018.0,4037576.0,4229508.0,3685035.0,2568692.0,2585619.0,2147072.0,4034426.0,4776869.0
0197.png,4541019.0,3679525.0,3974176.0,4032894.0,4198296.0,4368336.0,4539098.0,4147316.0,3401192.0,3961878.0,3707637.0,4494668.0,5135041.0
0198.png,3807315.0,3133324.0,3419140.0,3468600.0,3612823.0,3772944.0,3959177.0,3759777.0,3085543.0,3148682.0,2896748.0,4271469.0,4522978.0
0199.png,4833033.0,3745374.0,4152274.0,4232078.0,4470261.0,4725061.0,4991216.0,4461190.0,3535357.0,3696416.0,3313224.0,5047491.0,5668018.0
0200.png,3634883.0,2639218.0,3194782.0,3280113.0,3500031.0,3687585.0,3852996.0,3502731.0,2435808.0,2265394.0,1878194.0,3632555.0,4099804.0
0201.png,6120581.0,5371904.0,5734981.0,5802465.0,5963445.0,6097582.0,6222900.0,5608054.0,4832348.0,5418300.0,4968397.0,5196233.0,6226509.0
0202.png,4690005.0,4205100.0,4505729.0,4566334.0,4745335.0,4963017.0,5184621.0,4733779.0,3878986.0,3300886.0,2965543.0,5090548.0,5890787.0
0203.png,5755785.0,5056368.0,5281254.0,5338929.0,5501647.0,5700947.0,5866285.0,5222467.0,4533617.0,5065994.0,4578943.0,5285796.0,6603546.0
0204.png,3469561.0,2580262.0,3053741.0,3130931.0,3333730.0,3528208.0,3720114.0,3238211.0,2347667.0,2364964.0,2098784.0,3168572.0,3687507.0
0205.png,3401640.0,2836927.0,3027443.0,3073087.0,3192412.0,3320399.0,3426651.0,3021687.0,2500352.0,2860389.0,2483924.0,3225253.0,4036192.0
0206.png,4218734.0,3643063.0,3878227.0,3931502.0,4092983.0,4293555.0,4510716.0,4103632.0,3499810.0,3706250.0,3393011.0,4666712.0,5285883.0
0207.png,4911907.0,3755548.0,4155727.0,4230204.0,4425654.0,4630753.0,4839211.0,4393945.0,3455955.0,4067315.0,3589669.0,4685627.0,5446048.0
0208.png,4284584.0,3571666.0,3932278.0,3983329.0,4134586.0,4304165.0,4474348.0,4083676.0,3218155.0,3343042.0,3160088.0,4694883.0,5208494.0
0209.png,3638199.0,3024612.0,3496877.0,3564885.0,3732165.0,3877771.0,4028963.0,3639622.0,2700848.0,2600403.0,2221435.0,4059224.0,4634132.0
0210.png,5178241.0,4062921.0,4419401.0,4489233.0,4685895.0,4919251.0,5155702.0,4685729.0,3765879.0,4010488.0,3588407.0,4768941.0,5755090.0
0211.png,5864838.0,5206978.0,5373553.0,5419883.0,5552854.0,5722859.0,5868622.0,5345937.0,4598938.0,5660232.0,5309037.0,5149333.0,6538391.0
0212.png,6792661.0,6132072.0,6366514.0,6427103.0,6592041.0,6775763.0,6949132.0,6265219.0,5843979.0,6636067.0,6420415.0,6125114.0,6884379.0
0213.png,5870505.0,4125829.0,4904539.0,5034375.0,5345596.0,5627744.0,5841340.0,4828674.0,3158799.0,4136323.0,3352306.0,4877127.0,6126837.0
0214.png,6098139.0,5201238.0,5464141.0,5524474.0,5686685.0,5870806.0,6042252.0,5249890.0,4610762.0,5142996.0,4744843.0,5643112.0,6778569.0
0215.png,3603993.0,2588738.0,3323612.0,3431419.0,3704005.0,3963869.0,4170948.0,3630063.0,2354307.0,2283173.0,1863078.0,3993395.0,4589079.0
0216.png,7721237.0,6661616.0,6972495.0,7044066.0,7222907.0,7388252.0,7518263.0,6401720.0,5625140.0,7006074.0,6484810.0,6730323.0,8051498.0
0217.png,4851305.0,2536892.0,3960111.0,4095966.0,4365307.0,4658045.0,4995139.0,4368887.0,1941384.0,1806227.0,1065248.0,4121907.0,4804176.0
0218.png,4967189.0,4616395.0,4790241.0,4833096.0,4950222.0,5093858.0,5259395.0,4771752.0,4312774.0,4879119.0,4649215.0,5170667.0,5972361.0
0219.png,4248545.0,3096216.0,3614600.0,3708140.0,3996278.0,4294873.0,4572292.0,4226878.0,2717118.0,3034385.0,2640523.0,3914868.0,4915666.0
0220.png,4684937.0,3512489.0,3936733.0,4017331.0,4251034.0,4503578.0,4762771.0,4185390.0,3189985.0,3497290.0,3044036.0,4435357.0,5332487.0
0221.png,4780941.0,3624309.0,4018441.0,4094010.0,4329009.0,4598455.0,4832275.0,4349099.0,3431380.0,4083311.0,3775349.0,4431062.0,5193145.0
0222.png,3367041.0,2631038.0,2976606.0,3037301.0,3206816.0,3383271.0,3552942.0,3165867.0,2326115.0,2411846.0,2138040.0,3295193.0,4013428.0
0223.png,3899658.0,3228877.0,3752614.0,3834386.0,4033446.0,4200576.0,4365459.0,3807066.0,2869285.0,2559369.0,2193964.0,4045365.0,4583084.0
0224.png,3647880.0,3048880.0,3387634.0,3454871.0,3638245.0,3807720.0,3990302.0,3557756.0,2781661.0,2794461.0,2517259.0,4047920.0,4626972.0
0225.png,3656118.0,2822996.0,3288917.0,3363422.0,3570397.0,3782525.0,3974249.0,3557799.0,2680603.0,2819554.0,2502805.0,3881547.0,4264505.0
0226.png,4653141.0,3777608.0,4148222.0,4209607.0,4379494.0,4569843.0,4762761.0,4277502.0,3439854.0,3658839.0,3258776.0,4526693.0,5539398.0
0227.png,2975883.0,2349015.0,2782355.0,2838063.0,2988835.0,3152394.0,3328379.0,2998210.0,2100951.0,1763161.0,1495375.0,3510131.0,3914734.0
0228.png,3773968.0,2644771.0,3272299.0,3365287.0,3644065.0,3896538.0,4084684.0,3550757.0,2234419.0,2021287.0,1654641.0,3531893.0,4332930.0
0229.png,4112584.0,3326624.0,3637761.0,3696095.0,3845378.0,3995362.0,4138502.0,3687999.0,2906635.0,3196403.0,2808032.0,4437310.0,5275614.0
0230.png,2279477.0,3001365.0,3519864.0,3579231.0,3752214.0,3923100.0,4078392.0,3887274.0,2752019.0,1893096.0,1699910.0,4280499.0,4884421.0
0231.png,5213302.0,4712037.0,4903877.0,4949622.0,5072797.0,5207163.0,5336169.0,4922144.0,4294149.0,4851420.0,4420707.0,5215694.0,6233078.0
0232.png,3947223.0,3354695.0,3724750.0,3791718.0,3982948.0,4175878.0,4364176.0,3839987.0,2975176.0,2798157.0,2496203.0,4101982.0,5070413.0
0233.png,3865915.0,3392890.0,3725828.0,3788911.0,3982766.0,4206950.0,4450025.0,4021961.0,3101921.0,2940863.0,2596089.0,4430658.0,5147072.0
0234.png,4486802.0,3533493.0,3966830.0,4031997.0,4202815.0,4398033.0,4582467.0,4120033.0,3291103.0,3650880.0,3245870.0,4281777.0,4799241.0
0235.png,4275806.0,3266543.0,3693423.0,3764930.0,3947897.0,4147545.0,4339579.0,3918274.0,2832746.0,3285890.0,2855622.0,3972947.0,4654960.0
0236.png,3912068.0,3117304.0,3521617.0,3586902.0,3765647.0,3951348.0,4120257.0,3662872.0,2841035.0,2950266.0,2563427.0,4140872.0,4841282.0
0237.png,3620411.0,2853224.0,3151414.0,3197737.0,3335389.0,3503969.0,3687522.0,3322754.0,2594553.0,2572654.0,2345907.0,3788625.0,4243435.0
0238.png,4548509.0,3792571.0,4117361.0,4184134.0,4368432.0,4562369.0,4755518.0,4234207.0,3354882.0,3706500.0,3164363.0,4446426.0,5496554.0
0239.png,2972756.0,2358976.0,2760295.0,2819023.0,2985559.0,3147072.0,3304409.0,3004335.0,2243988.0,1881455.0,1656620.0,3312651.0,3675721.0
0240.png,5715285.0,5390924.0,5727175.0,5786917.0,5945425.0,6114216.0,6304265.0,5857676.0,5202295.0,5488433.0,5172130.0,6455766.0,7200800.0
0241.png,2996574.0,2550097.0,2962431.0,3015987.0,3163072.0,3294563.0,3435463.0,3108626.0,2281825.0,1971405.0,1658846.0,3290616.0,3824099.0
0242.png,4486574.0,3218428.0,3732444.0,3825788.0,4088080.0,4302684.0,4481168.0,3947841.0,2957215.0,3337116.0,2913345.0,4074783.0,4857671.0
0243.png,3167530.0,2847134.0,2969307.0,3002319.0,3085886.0,3172837.0,3251469.0,2863354.0,2512898.0,2993454.0,2806562.0,3474086.0,4289240.0
0244.png,5400283.0,4403426.0,4867434.0,4941100.0,5127559.0,5304815.0,5495809.0,4931908.0,4099095.0,4212587.0,3746811.0,4864142.0,5555967.0
0245.png,6069567.0,5321995.0,5491746.0,5534362.0,5659033.0,5832892.0,6035519.0,5488026.0,5066336.0,5843571.0,5729431.0,5154632.0,5924457.0
0246.png,4628941.0,3591461.0,3979731.0,4031094.0,4172566.0,4334380.0,4518438.0,3935023.0,3419279.0,3493841.0,3290579.0,4638981.0,5171995.0
0247.png,4376749.0,3364468.0,3745899.0,3809150.0,3992749.0,4201724.0,4411256.0,3935133.0,2975796.0,2988097.0,2699122.0,4176887.0,5144688.0
0248.png,4763006.0,3991937.0,4232231.0,4283758.0,4438490.0,4621516.0,4829967.0,4473329.0,3899494.0,4293273.0,4058925.0,4969830.0,5442799.0
0249.png,4884215.0,4031888.0,4285236.0,4342013.0,4504348.0,4688950.0,4875710.0,4397042.0,3639986.0,4293911.0,3878440.0,4601123.0,5495159.0
0250.png,3850167.0,2942381.0,3377232.0,3453329.0,3638709.0,3826992.0,4014064.0,3512245.0,2590884.0,2581870.0,2128663.0,3707994.0,4332756.0
0251.png,3295550.0,2004898.0,2675817.0,2751704.0,2934249.0,3131159.0,3329329.0,3003429.0,1805073.0,1471743.0,1079266.0,3166583.0,3631470.0
0252.png,3665469.0,2482440.0,3158078.0,3234425.0,3423097.0,3594100.0,3754214.0,3411851.0,2304399.0,2314997.0,1975173.0,3792828.0,4249329.0
0253.png,3069442.0,1935262.0,2583344.0,2649813.0,2815759.0,3021213.0,3267044.0,2844135.0,1500290.0,1171716.0,949266.0,3062587.0,3476998.0
0254.png,5082524.0,4124656.0,4446504.0,4501606.0,4658677.0,4842552.0,5036926.0,4419809.0,4013133.0,4506042.0,4178477.0,5101986.0,5565229.0
0255.png,3650441.0,2402944.0,3035601.0,3125412.0,3355283.0,3577248.0,3804526.0,3377982.0,2191509.0,2145649.0,1724247.0,3802219.0,4410201.0
0256.png,3630777.0,3040006.0,3488391.0,3536915.0,3678782.0,3843051.0,4015911.0,3691548.0,2780243.0,2634166.0,2441342.0,4315839.0,4650613.0
0257.png,4862131.0,3770168.0,4171370.0,4238721.0,4433721.0,4635671.0,4829469.0,4276454.0,3594912.0,3877411.0,3610987.0,4803696.0,5355635.0
0258.png,4492937.0,3118870.0,3631944.0,3707152.0,3913392.0,4138452.0,4324405.0,3929930.0,2863930.0,3147321.0,2750805.0,4001590.0,4620680.0
0259.png,3995980.0,3060315.0,3527282.0,3595105.0,3767700.0,3929166.0,4089230.0,3699260.0,2787123.0,3072948.0,2689685.0,4025640.0,4790697.0
0260.png,4178092.0,3251229.0,3776545.0,3858282.0,4059934.0,4244656.0,4406576.0,3921711.0,2944124.0,3119900.0,2737476.0,4150049.0,4823225.0
0261.png,6587536.0,6159753.0,6274997.0,6312963.0,6409613.0,6503988.0,6581800.0,5828511.0,5527656.0,6403388.0,5957247.0,6212228.0,7387078.0
0262.png,4425616.0,3645311.0,4074180.0,4139610.0,4312149.0,4493288.0,4677203.0,4174613.0,3268526.0,3555590.0,3191308.0,4365626.0,5106233.0
0263.png,2403726.0,1877913.0,2361846.0,2405674.0,2526765.0,2650437.0,2796944.0,2604640.0,1836716.0,1299175.0,1141843.0,3200059.0,3392746.0
0264.png,3531745.0,2681664.0,3049839.0,3107870.0,3265990.0,3443392.0,3633074.0,3246904.0,2607786.0,1951579.0,1696261.0,3961355.0,4403992.0
0265.png,4258729.0,3649866.0,3965830.0,4020610.0,4170857.0,4344068.0,4538694.0,4371159.0,3445792.0,3710469.0,3460963.0,4752161.0,5084321.0
0266.png,4704462.0,3918557.0,4231994.0,4296977.0,4478179.0,4671147.0,4853304.0,4339899.0,3525702.0,4217223.0,3891511.0,4373364.0,5313590.0
0267.png,3503822.0,2347515.0,2913672.0,2990604.0,3179290.0,3354808.0,3548225.0,3269249.0,2051186.0,1931971.0,1583111.0,3570261.0,3953429.0
0268.png,3211955.0,2710514.0,3140668.0,3210072.0,3385636.0,3544240.0,3708075.0,3345423.0,2492585.0,2430273.0,2056935.0,3777976.0,4267891.0
0269.png,5025601.0,3131618.0,3887078.0,4012080.0,4343044.0,4676626.0,4967017.0,4316139.0,2850267.0,3009974.0,2527856.0,4417810.0,5080455.0
0270.png,4949390.0,4015395.0,4308364.0,4371163.0,4552528.0,4739908.0,4914149.0,4380313.0,3648368.0,4176131.0,3855137.0,4518927.0,5404182.0
0271.png,4758234.0,3982642.0,4353418.0,4415255.0,4594170.0,4771765.0,4960382.0,4434925.0,3699166.0,4024567.0,3571888.0,4362474.0,5052612.0
0272.png,2772166.0,1894564.0,2353733.0,2407069.0,2552473.0,2690531.0,2821458.0,2512761.0,1651638.0,1338105.0,1074472.0,2825259.0,3201313.0
0273.png,4473342.0,3807392.0,4018384.0,4064526.0,4209254.0,4378412.0,4557370.0,4208050.0,3669695.0,4221968.0,4092430.0,4541989.0,5062139.0
0274.png,5407263.0,4485570.0,4755447.0,4820508.0,5012908.0,5243994.0,5461461.0,4888262.0,4102771.0,4804816.0,4402619.0,5007121.0,6046419.0
0275.png,3494684.0,2708176.0,3088702.0,3149308.0,3326188.0,3486527.0,3654706.0,3176239.0,2430740.0,2473432.0,2115672.0,3698316.0,4398797.0
0276.png,3611762.0,3033143.0,3447870.0,3514617.0,3709841.0,3909425.0,4114051.0,3577319.0,2781133.0,2746121.0,2426610.0,4070524.0,4717731.0
0277.png,4418047.0,3533405.0,3861341.0,3921093.0,4077051.0,4233080.0,4388319.0,3898323.0,3236192.0,3497416.0,3106451.0,4403729.0,5074771.0
0278.png,3023046.0,2557196.0,2944739.0,3004052.0,3182321.0,3321314.0,3464555.0,3012841.0,2303192.0,2322531.0,2081224.0,3340112.0,3688337.0
0279.png,3821145.0,2752709.0,3351666.0,3439128.0,3676988.0,3907975.0,4099931.0,3688743.0,2546846.0,2531143.0,2210699.0,3970119.0,4507986.0
0280.png,3167442.0,2390929.0,2827442.0,2890845.0,3050188.0,3199827.0,3339036.0,2978225.0,2149326.0,1984995.0,1658295.0,3316675.0,3872238.0
0281.png,5240531.0,4941159.0,5046475.0,5079501.0,5170332.0,5278820.0,5387015.0,4866521.0,4638382.0,5108399.0,4927818.0,5357097.0,6019493.0
0282.png,3714843.0,2773727.0,3094914.0,3155830.0,3337206.0,3527613.0,3743311.0,3365204.0,2590186.0,2446965.0,2175826.0,3935784.0,4282325.0
0283.png,4536840.0,4053516.0,4406025.0,4464341.0,4616463.0,4779526.0,4936734.0,4354563.0,3537285.0,3962534.0,3661188.0,4812690.0,5831974.0
0284.png,4359499.0,3633143.0,3927727.0,3985479.0,4152194.0,4335448.0,4519199.0,4052979.0,3423397.0,3504718.0,3172713.0,4247988.0,4866368.0
0285.png,4174560.0,3285576.0,3603480.0,3672274.0,3869737.0,4084278.0,4298840.0,3863728.0,3104013.0,3473910.0,3170768.0,3786515.0,4309880.0
0286.png,4547461.0,4069743.0,4358816.0,4413765.0,4564129.0,4702542.0,4856646.0,4348901.0,3610721.0,3962042.0,3613804.0,4110630.0,4926485.0
0287.png,3756130.0,3069631.0,3478803.0,3544853.0,3741783.0,3961521.0,4168716.0,3706244.0,2716050.0,2735390.0,2416923.0,4052604.0,4703941.0
0288.png,5408194.0,4605135.0,4845785.0,4904153.0,5075077.0,5269464.0,5454127.0,4906935.0,4224436.0,5121400.0,4797058.0,5156103.0,6163868.0
0289.png,3288983.0,2886113.0,3176815.0,3226125.0,3390284.0,3569949.0,3756812.0,3353302.0,2694792.0,2549913.0,2258420.0,3906235.0,4424073.0
0290.png,4228417.0,3265763.0,3675994.0,3741709.0,3940901.0,4164134.0,4379923.0,3985841.0,3198895.0,3264844.0,2980362.0,4298224.0,4693043.0
0291.png,5802723.0,5424917.0,5554589.0,5593186.0,5689441.0,5784484.0,5867061.0,5261534.0,5032219.0,5606625.0,5371440.0,5004632.0,5896578.0
0292.png,4686019.0,3595785.0,4013809.0,4080546.0,4261922.0,4446063.0,4642150.0,4228757.0,3285442.0,3600113.0,3245637.0,4451209.0,5302694.0
0293.png,3819769.0,3141333.0,3611434.0,3680179.0,3860075.0,4046002.0,4229935.0,3855164.0,2898038.0,2949493.0,2490204.0,3993035.0,4684391.0
0294.png,3979025.0,3138757.0,3497470.0,3562339.0,3727207.0,3865086.0,4021149.0,3604909.0,2882687.0,3132717.0,2805070.0,4000915.0,4453566.0
0295.png,3977038.0,3141556.0,3475243.0,3526033.0,3685704.0,3879166.0,4077952.0,3740646.0,3054709.0,3510195.0,3380349.0,4032306.0,4480303.0
0296.png,3672725.0,3010355.0,3322294.0,3384527.0,3551681.0,3716276.0,3898327.0,3519352.0,2884173.0,2880147.0,2616049.0,4161301.0,4503664.0
0297.png,6232729.0,5867511.0,5943915.0,5976613.0,6051449.0,6137370.0,6224693.0,5696473.0,5456105.0,6173230.0,5935854.0,5993980.0,7055874.0
0298.png,4256129.0,3473915.0,3710543.0,3761627.0,3911284.0,4073358.0,4244634.0,3962188.0,3395529.0,3872368.0,3685714.0,3979481.0,4329538.0
0299.png,4878458.0,4215785.0,4441840.0,4490299.0,4631453.0,4781118.0,4932481.0,4468941.0,3963551.0,4348577.0,4062661.0,4812420.0,5417378.0
0300.png,4492599.0,3970714.0,4210482.0,4261325.0,4401305.0,4552731.0,4692067.0,4178307.0,3472700.0,3928951.0,3539239.0,4489001.0,5620156.0
0301.png,2630374.0,1562484.0,2208819.0,2283611.0,2473979.0,2654695.0,2868654.0,2476436.0,1342943.0,893462.0,570538.0,2878652.0,3143534.0
0302.png,4884827.0,4003233.0,4406905.0,4484850.0,4694102.0,4913475.0,5138331.0,4606413.0,3653812.0,3955600.0,3582214.0,4792323.0,5744528.0
0303.png,5019473.0,4367548.0,4560137.0,4609162.0,4749802.0,4917920.0,5098893.0,4615928.0,4039844.0,4598429.0,4308340.0,4990691.0,5795166.0
0304.png,4180886.0,3502653.0,3782822.0,3838229.0,4002885.0,4170150.0,4331356.0,3928118.0,3260479.0,3555913.0,3159321.0,3876354.0,4452597.0
0305.png,5357597.0,4251514.0,4652568.0,4726465.0,4921549.0,5149064.0,5336732.0,4825315.0,3719377.0,4645415.0,4146927.0,4526578.0,5922129.0
0306.png,4322546.0,3478568.0,3888052.0,3951577.0,4128256.0,4316396.0,4487579.0,3973192.0,3218845.0,3230882.0,2856377.0,4423336.0,5133279.0
0307.png,3505924.0,2351747.0,2933596.0,3015845.0,3251065.0,3506687.0,3727566.0,3315057.0,2231103.0,2304485.0,1968701.0,3628004.0,4013471.0
0308.png,4290059.0,4058238.0,4183035.0,4217542.0,4335419.0,4504179.0,4722725.0,4499647.0,4059166.0,4349951.0,4221703.0,5144853.0,5448734.0
0309.png,4364959.0,3536166.0,3821437.0,3874298.0,4002733.0,4132401.0,4288506.0,3977480.0,3418614.0,3780019.0,3545037.0,4553389.0,4945319.0
0310.png,4479292.0,3554750.0,3895775.0,3964187.0,4177039.0,4439112.0,4717229.0,4233550.0,3360343.0,3834163.0,3449752.0,4628246.0,5426095.0
0311.png,4257287.0,3966204.0,4128667.0,4163423.0,4258955.0,4352610.0,4449019.0,3940517.0,3564265.0,3980463.0,3761235.0,4103960.0,4906385.0
0312.png,5980334.0,5023615.0,5362855.0,5419058.0,5570786.0,5738050.0,5920787.0,5241869.0,4305462.0,4615694.0,4286572.0,5365754.0,6253348.0
0313.png,5569568.0,4977502.0,5206033.0,5257060.0,5400335.0,5567853.0,5727890.0,5140495.0,4623740.0,4752506.0,4212923.0,5766923.0,6558060.0
0314.png,3660877.0,2379675.0,3084576.0,3172809.0,3425394.0,3703722.0,3960041.0,3421913.0,2151968.0,2090233.0,1666875.0,3710972.0,4249687.0
0315.png,3046179.0,2278765.0,2615358.0,2676022.0,2839470.0,2995045.0,3184167.0,2805676.0,1963158.0,1985801.0,1677245.0,3036810.0,3421547.0
0316.png,3942857.0,3159467.0,3527825.0,3597664.0,3789995.0,3982057.0,4171800.0,3741053.0,2881748.0,2896394.0,2597205.0,4022431.0,4630248.0
0317.png,5382220.0,4396186.0,4692214.0,4760713.0,4927514.0,5108468.0,5293941.0,4694812.0,4031527.0,4566542.0,4225001.0,5088058.0,5986153.0
0318.png,4124637.0,3198296.0,3618573.0,3689731.0,3877815.0,4077510.0,4271022.0,3840035.0,3005428.0,3207212.0,2882539.0,4233692.0,4764148.0
0319.png,3458121.0,2389983.0,2877114.0,2943369.0,3114354.0,3278694.0,3464275.0,3255189.0,2180257.0,1960206.0,1714790.0,3603320.0,3962746.0
0320.png,5457309.0,4697715.0,4826508.0,4875715.0,5010702.0,5186037.0,5423130.0,5138872.0,4698703.0,5083973.0,4749591.0,5745716.0,6283099.0
0321.png,3236734.0,2374252.0,2786273.0,2846534.0,3019512.0,3182694.0,3385130.0,3030565.0,2114343.0,1859809.0,1592140.0,3517419.0,3851216.0
0322.png,5600673.0,4017441.0,4673837.0,4797891.0,5137437.0,5488007.0,5818243.0,5034288.0,3548078.0,3995667.0,3448619.0,4901046.0,5927586.0
0323.png,4443504.0,3892139.0,4128655.0,4179639.0,4327938.0,4502334.0,4709759.0,4387291.0,3783051.0,3825670.0,3497461.0,4771202.0,5180103.0
